fold,epoch,accuracy,loss,val_accuracy,val_loss,val_pr_auc
3,1,0.700011134147644,0.5987297296524048,0.7288801670074463,0.5531260371208191,0.7823684108320696
3,2,0.7273356318473816,0.55989670753479,0.7305768728256226,0.5460485219955444,0.7831489335693043
3,3,0.7290545701980591,0.5558868050575256,0.7312020063400269,0.5448586344718933,0.7822758619862729
3,4,0.7318673729896545,0.5525579452514648,0.7326308488845825,0.5440719723701477,0.7818352520270265
3,5,0.7332738041877747,0.550460934638977,0.7340596318244934,0.5436608195304871,0.7811904824165505
3,6,0.7331621646881104,0.5495452284812927,0.7334345579147339,0.5435928106307983,0.7800891611512606
3,7,0.7343676686286926,0.5501331686973572,0.733613133430481,0.5431745648384094,0.7808833443138545
3,8,0.7342337369918823,0.5489708185195923,0.733613133430481,0.5428971648216248,0.7805136105445187
3,9,0.735729455947876,0.5479233264923096,0.7340596318244934,0.5425881147384644,0.7810366753885951
3,10,0.7342783808708191,0.547781765460968,0.7339703440666199,0.5423403978347778,0.7813113758945386
3,11,0.7354838848114014,0.5469374060630798,0.7348633408546448,0.5419701337814331,0.7814081319590604
3,12,0.7351043820381165,0.5469489693641663,0.7351312637329102,0.5417206883430481,0.7816161648315778
3,13,0.7354838848114014,0.5461616516113281,0.7359349727630615,0.5419644713401794,0.7814281932875073
3,14,0.7363321781158447,0.5461817979812622,0.7355777621269226,0.5416834950447083,0.7822283304818114
3,15,0.735908031463623,0.5453270673751831,0.7370066046714783,0.5415717959403992,0.7821293151088555
3,16,0.7358633875846863,0.5458224415779114,0.7364708185195923,0.5414658188819885,0.7819108066040117
3,17,0.7355061769485474,0.5454206466674805,0.7367386817932129,0.5416271090507507,0.7820198118702526
