fold,epoch,accuracy,loss,val_accuracy,val_loss,val_pr_auc
4,1,0.7026230692863464,0.5965568423271179,0.7287015318870544,0.5584794878959656,0.7690826347627507
4,2,0.7293224930763245,0.5598756670951843,0.7287015318870544,0.5507052540779114,0.7732749993739421
4,3,0.7311530113220215,0.5547215938568115,0.7294159531593323,0.5488858222961426,0.7752984288752665
4,4,0.7324924468994141,0.5519237518310547,0.7292373776435852,0.5480694770812988,0.7759321182525665
4,5,0.7339881658554077,0.5508579611778259,0.7294159531593323,0.5474361181259155,0.7756007615141054
4,6,0.7334747314453125,0.5490963459014893,0.7297731637954712,0.5472427010536194,0.7751901302672299
4,7,0.7343453764915466,0.5487655997276306,0.7302196621894836,0.546714723110199,0.7755462129331427
4,8,0.7344569563865662,0.547907829284668,0.7313805818557739,0.5464203953742981,0.7752898373487538
4,9,0.7344123125076294,0.5467352867126465,0.7320950031280518,0.5464010238647461,0.7745797071842815
4,10,0.7354168891906738,0.5472315549850464,0.7313805818557739,0.5463669300079346,0.7748398620097411
4,11,0.7361758947372437,0.5458233952522278,0.7308447957038879,0.546019434928894,0.7748606504563164
4,12,0.7360196709632874,0.5451375842094421,0.7315592169761658,0.5458226203918457,0.7753910632306694
4,13,0.7353053092956543,0.54578697681427,0.7314699292182922,0.5458062291145325,0.775778281699137
4,14,0.7363545298576355,0.5447356700897217,0.7315592169761658,0.5457450151443481,0.775708729884796
4,15,0.735751748085022,0.5456509590148926,0.7317377924919128,0.5454742312431335,0.7764876439490327
4,16,0.7349257469177246,0.5449135899543762,0.7312912940979004,0.5455348491668701,0.7761073022088185
4,17,0.737001895904541,0.5447013974189758,0.7324522137641907,0.5451802015304565,0.7764690587349068
4,18,0.7366893887519836,0.5445486307144165,0.7326308488845825,0.5451553463935852,0.7768279818769874
4,19,0.7354838848114014,0.5437498092651367,0.7313805818557739,0.5451523065567017,0.776579428557709
4,20,0.7362428903579712,0.5440841913223267,0.7325415015220642,0.5454291105270386,0.7765680142800089
4,21,0.7375823259353638,0.5443896651268005,0.7318271398544312,0.5450072884559631,0.7770237096470608
4,22,0.7374706864356995,0.5431527495384216,0.7321842908859253,0.5447973012924194,0.7774251019831488
4,23,0.7373144030570984,0.5438151359558105,0.7323629260063171,0.5451955199241638,0.7771060692443822
4,24,0.7367340326309204,0.5431767106056213,0.7316485047340393,0.544975996017456,0.776983314093062
4,25,0.7374483942985535,0.5441519021987915,0.733077347278595,0.5448467135429382,0.7774013602314795
4,26,0.7384976148605347,0.5428699254989624,0.7319164276123047,0.5451127886772156,0.7763405911424132
4,27,0.738631546497345,0.5422618985176086,0.7313805818557739,0.5448014140129089,0.7765919841810995
4,28,0.7391449809074402,0.5416660308837891,0.7317377924919128,0.5449885129928589,0.7763353918212794
4,29,0.7381181120872498,0.5419997572898865,0.732720136642456,0.5449607372283936,0.7768801164499597
4,30,0.7377832531929016,0.5421522855758667,0.7326308488845825,0.5449908375740051,0.7764097177344192
4,31,0.7376269698143005,0.5429784655570984,0.7317377924919128,0.5449687242507935,0.776648533311416
4,32,0.7382966876029968,0.5426796078681946,0.7321842908859253,0.5449795126914978,0.7763024548140691
4,33,0.7380288243293762,0.5422534346580505,0.733613133430481,0.5449108481407166,0.7766643626953009
4,34,0.7379394769668579,0.5422065258026123,0.732720136642456,0.5450950264930725,0.7757923897618502
4,35,0.7378278970718384,0.5423550009727478,0.7331666350364685,0.545238196849823,0.7760579232564866
4,36,0.7381404042243958,0.5420448780059814,0.7325415015220642,0.544921338558197,0.7763854394061613
